;text
93474;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
06022;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
40455;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
95426;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
03752;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
41858;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
98726;"PREMIACIÓN EN TOKIO 2020: ¡La Reina del Atletismo mundial se llama YULIMAR ROJAS! (+FOTOS)

#CuidémonosDeLaCovid19 

https://t.co/HQN5onzRMf https://t.co/hiU7EZTVij"
56160;Quédate con quien se alegre por tí como Ana Peleteiro por Yulimar Rojas. #YulimarRojas @TeamRojas45 @Marianne0773 @planwac @NANANROJA https://t.co/1BPDyMC3Xk
84586;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
18272;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
02817;Decirle a YULIMAR ROJAS que es la mejor atleta de Venezuela es quedarse pequeño , las lágrimas se me salen del orgullo que me siento de ser venezolano ! GRANDE YULIMAR 👏🏽 el mundo debe de estar rendido a tus pies 🏆 ORO OLÍMPICO 🥇🇻🇪
31488;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
14152;¡Nuestra Yulimar Rojas es Venezuela! Digna y orgullosa representación de la mujeres y la juventud venezolana, que levantan con hidalguía el tricolor de la Patria. Es la Reina del Salto Triple, una campeona consagrada y así lo demuestras en los #JuegosOlímpicos. ¡Bravo Yulimar! https://t.co/8zFM6gsNwz
50661;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
11553;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
95426;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
01474;Iván Pedroso, entrenador de Yulimar Rojas hace historia al lograr oro y bronce para países diferentes https://t.co/T42Jrp9qzh      .
49156;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
77236;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
77446;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
40835;"¡RÉCORD OLÍMPICO!

➡️Primer salto para la reina de Venezuela en los #JuegosOlimpicos de #Tokyo2020

Yulimar Rojas registra 15.41 en su primer intento y rompe el récord olímpico 15.39 de Francoise Mbango.

🚀 Estadio Olímpico de Tokyo. https://t.co/bQWp2bdCUf"
